Year,Date,Hour,Demand,Temperature
2011,2011-01-26,20,2689,24
2011,2011-01-26,21,2578,24
2011,2011-01-26,22,2407,25
2011,2011-01-26,23,2207,25
2011,2011-01-26,24,2026,25
2011,2011-01-27,1,1914,25
2011,2011-01-27,2,1857,24
2011,2011-01-27,3,1824,23
2011,2011-01-27,4,1816,22
2011,2011-01-27,5,1858,22
2011,2011-01-27,6,1972,22
2011,2011-01-27,7,2159,23
2011,2011-01-27,8,2268,24
2011,2011-01-27,9,2349,24
2011,2011-01-27,10,2391,24
2011,2011-01-27,11,2421,26
2011,2011-01-27,12,2437,27
2011,2011-01-27,13,2432,29
2011,2011-01-27,14,2423,28
2011,2011-01-27,15,2400,29
2011,2011-01-27,16,2389,30
2011,2011-01-27,17,2457,28
2011,2011-01-27,18,2647,27
2011,2011-01-27,19,2671,25
2011,2011-01-27,20,2614,24
2011,2011-01-27,21,2525,21
2011,2011-01-27,22,2379,20
2011,2011-01-27,23,2187,19
2011,2011-01-27,24,2011,20
2011,2011-01-28,1,1899,20
2011,2011-01-28,2,1845,19
2011,2011-01-28,3,1821,19
2011,2011-01-28,4,1824,19
2011,2011-01-28,5,1882,18
2011,2011-01-28,6,2032,19
2011,2011-01-28,7,2317,20
2011,2011-01-28,8,2449,21
2011,2011-01-28,9,2464,23
2011,2011-01-28,10,2464,23
2011,2011-01-28,11,2463,27
2011,2011-01-28,12,2448,29
2011,2011-01-28,13,2403,29
2011,2011-01-28,14,2385,29
2011,2011-01-28,15,2352,27
2011,2011-01-28,16,2336,28
2011,2011-01-28,17,2396,28
2011,2011-01-28,18,2554,27
2011,2011-01-28,19,2549,25
2011,2011-01-28,20,2489,23
2011,2011-01-28,21,2404,24
2011,2011-01-28,22,2284,25
2011,2011-01-28,23,2130,24
2011,2011-01-28,24,1962,23
2011,2011-01-29,1,1846,23
2011,2011-01-29,2,1774,24
2011,2011-01-29,3,1736,23
2011,2011-01-29,4,1719,23
2011,2011-01-29,5,1733,24
2011,2011-01-29,6,1789,23
2011,2011-01-29,7,1891,24
2011,2011-01-29,8,1993,24
2011,2011-01-29,9,2118,24
2011,2011-01-29,10,2190,24
2011,2011-01-29,11,2202,26
2011,2011-01-29,12,2186,29
2011,2011-01-29,13,2144,30
2011,2011-01-29,14,2115,31
2011,2011-01-29,15,2101,32
2011,2011-01-29,16,2104,31
2011,2011-01-29,17,2180,31
2011,2011-01-29,18,2356,30
2011,2011-01-29,19,2360,29
2011,2011-01-29,20,2294,28
2011,2011-01-29,21,2228,24
2011,2011-01-29,22,2132,22
2011,2011-01-29,23,2020,22
2011,2011-01-29,24,1891,19
2011,2011-01-30,1,1787,22
2011,2011-01-30,2,1731,21
2011,2011-01-30,3,1705,20
