Year,Date,Hour,Demand,Temperature
2011,2011-01-28,6,2852,25
2011,2011-01-28,7,3238,18
2011,2011-01-28,8,3465,23
2011,2011-01-28,9,3482,23
2011,2011-01-28,10,3453,27
2011,2011-01-28,11,3451,27
2011,2011-01-28,12,3453,30
2011,2011-01-28,13,3418,30
2011,2011-01-28,14,3395,31
2011,2011-01-28,15,3356,32
2011,2011-01-28,16,3356,33
2011,2011-01-28,17,3446,32
2011,2011-01-28,18,3649,31
2011,2011-01-28,19,3607,30
2011,2011-01-28,20,3508,30
2011,2011-01-28,21,3394,28
2011,2011-01-28,22,3237,29
2011,2011-01-28,23,3030,29
2011,2011-01-28,24,2816,29
2011,2011-01-29,1,2650,29
2011,2011-01-29,2,2544,27
2011,2011-01-29,3,2490,27
2011,2011-01-29,4,2472,28
2011,2011-01-29,5,2483,27
2011,2011-01-29,6,2557,27
2011,2011-01-29,7,2693,29
2011,2011-01-29,8,2826,29
2011,2011-01-29,9,2988,30
2011,2011-01-29,10,3066,30
2011,2011-01-29,11,3093,32
2011,2011-01-29,12,3085,32
2011,2011-01-29,13,3076,35
2011,2011-01-29,14,3039,36
2011,2011-01-29,15,3000,37
2011,2011-01-29,16,3021,35
2011,2011-01-29,17,3131,35
2011,2011-01-29,18,3343,35
2011,2011-01-29,19,3350,34
2011,2011-01-29,20,3278,35
2011,2011-01-29,21,3196,34
2011,2011-01-29,22,3084,33
2011,2011-01-29,23,2933,32
2011,2011-01-29,24,2759,31
2011,2011-01-30,1,2616,30
2011,2011-01-30,2,2520,29
2011,2011-01-30,3,2471,28
2011,2011-01-30,4,2452,27
2011,2011-01-30,5,2464,27
2011,2011-01-30,6,2518,26
2011,2011-01-30,7,2630,27
2011,2011-01-30,8,2715,27
2011,2011-01-30,9,2858,27
2011,2011-01-30,10,2960,28
2011,2011-01-30,11,3023,30
2011,2011-01-30,12,3055,32
2011,2011-01-30,13,3038,32
2011,2011-01-30,14,3022,34
2011,2011-01-30,15,3030,36
2011,2011-01-30,16,3055,36
2011,2011-01-30,17,3166,34
2011,2011-01-30,18,3447,33
2011,2011-01-30,19,3513,31
2011,2011-01-30,20,3464,31
2011,2011-01-30,21,3376,31
2011,2011-01-30,22,3212,29
2011,2011-01-30,23,3000,28
2011,2011-01-30,24,2783,27
2011,2011-01-31,1,2640,26
2011,2011-01-31,2,2568,25
2011,2011-01-31,3,2547,24
2011,2011-01-31,4,2563,24
2011,2011-01-31,5,2630,24
2011,2011-01-31,6,2856,22
2011,2011-01-31,7,3262,22
2011,2011-01-31,8,3502,22
2011,2011-01-31,9,3539,19
2011,2011-01-31,10,3549,19
2011,2011-01-31,11,3552,20
2011,2011-01-31,12,3537,21
2011,2011-01-31,13,3510,22
2011,2011-01-31,14,3486,24
2011,2011-01-31,15,3451,24
2011,2011-01-31,16,3460,25
2011,2011-01-31,17,3565,25
2011,2011-01-31,18,3823,24
2011,2011-01-31,19,3851,22
2011,2011-01-31,20,3796,21
2011,2011-01-31,21,3690,19
2011,2011-01-31,22,3509,20
2011,2011-01-31,23,3235,20
2011,2011-01-31,24,2971,19
2011,2011-02-01,1,2812,18
2011,2011-02-01,2,2718,17
2011,2011-02-01,3,2681,17
2011,2011-02-01,4,2679,18
2011,2011-02-01,5,2733,18
2011,2011-02-01,6,2933,18
2011,2011-02-01,7,3324,18
2011,2011-02-01,8,3582,20
2011,2011-02-01,9,3655,19
2011,2011-02-01,10,3720,17
2011,2011-02-01,11,3757,16
2011,2011-02-01,12,3776,18
2011,2011-02-01,13,3788,19
2011,2011-02-01,14,3763,20
2011,2011-02-01,15,3715,21
2011,2011-02-01,16,3686,21
2011,2011-02-01,17,3791,21
2011,2011-02-01,18,4001,21
2011,2011-02-01,19,3957,21
2011,2011-02-01,20,3834,21
2011,2011-02-01,21,3669,21
2011,2011-02-01,22,3468,22
2011,2011-02-01,23,3198,22
2011,2011-02-01,24,2967,22
2011,2011-02-02,1,2797,22
2011,2011-02-02,2,2695,22
2011,2011-02-02,3,2641,22
2011,2011-02-02,4,2632,23
2011,2011-02-02,5,2682,23
2011,2011-02-02,6,2815,23
2011,2011-02-02,7,3043,24
2011,2011-02-02,8,3205,33
2011,2011-02-02,9,3347,33
2011,2011-02-02,10,3476,34
2011,2011-02-02,11,3591,35
2011,2011-02-02,12,3648,35
2011,2011-02-02,13,3682,35
2011,2011-02-02,14,3690,35
2011,2011-02-02,15,3654,27
2011,2011-02-02,16,3640,25
2011,2011-02-02,17,3741,24
2011,2011-02-02,18,3941,24
2011,2011-02-02,19,3894,23
2011,2011-02-02,20,3769,22
2011,2011-02-02,21,3620,21
2011,2011-02-02,22,3416,21
2011,2011-02-02,23,3140,21
2011,2011-02-02,24,2886,21
2011,2011-02-03,1,2727,22
2011,2011-02-03,2,2646,21
2011,2011-02-03,3,2608,21
2011,2011-02-03,4,2614,20
2011,2011-02-03,5,2678,21
2011,2011-02-03,6,2876,21
2011,2011-02-03,7,3248,21
2011,2011-02-03,8,3481,20
2011,2011-02-03,9,3563,20
2011,2011-02-03,10,3588,21
2011,2011-02-03,11,3605,22
2011,2011-02-03,12,3590,23
2011,2011-02-03,13,3545,22
2011,2011-02-03,14,3489,25
2011,2011-02-03,15,3450,26
2011,2011-02-03,16,3440,27
2011,2011-02-03,17,3517,27
2011,2011-02-03,18,3753,26
2011,2011-02-03,19,3776,27
2011,2011-02-03,20,3729,25
2011,2011-02-03,21,3629,23
2011,2011-02-03,22,3459,24
2011,2011-02-03,23,3198,21
2011,2011-02-03,24,2954,21
2011,2011-02-04,1,2794,22
