Year,Date,Hour,Demand,Temperature
2011,2011-01-27,21,1502,24
2011,2011-01-27,22,1401,19
2011,2011-01-27,23,1281,16
2011,2011-01-27,24,1190,13
2011,2011-01-28,1,1126,13
2011,2011-01-28,2,1096,9
2011,2011-01-28,3,1093,9
2011,2011-01-28,4,1103,6
2011,2011-01-28,5,1147,7
2011,2011-01-28,6,1249,9
2011,2011-01-28,7,1430,11
2011,2011-01-28,8,1507,11
2011,2011-01-28,9,1505,12
2011,2011-01-28,10,1495,19
2011,2011-01-28,11,1480,24
2011,2011-01-28,12,1436,30
2011,2011-01-28,13,1404,32
2011,2011-01-28,14,1403,32
2011,2011-01-28,15,1383,31
2011,2011-01-28,16,1360,31
2011,2011-01-28,17,1427,30
2011,2011-01-28,18,1542,28
2011,2011-01-28,19,1518,24
2011,2011-01-28,20,1471,22
2011,2011-01-28,21,1429,20
2011,2011-01-28,22,1342,21
2011,2011-01-28,23,1247,21
2011,2011-01-28,24,1157,20
2011,2011-01-29,1,1091,20
2011,2011-01-29,2,1058,21
2011,2011-01-29,3,1038,21
2011,2011-01-29,4,1047,21
2011,2011-01-29,5,1056,21
2011,2011-01-29,6,1103,21
2011,2011-01-29,7,1185,21
2011,2011-01-29,8,1270,21
2011,2011-01-29,9,1369,22
2011,2011-01-29,10,1412,23
2011,2011-01-29,11,1425,28
2011,2011-01-29,12,1410,30
2011,2011-01-29,13,1377,31
2011,2011-01-29,14,1362,33
2011,2011-01-29,15,1346,34
2011,2011-01-29,16,1330,31
2011,2011-01-29,17,1402,31
2011,2011-01-29,18,1514,28
2011,2011-01-29,19,1486,25
2011,2011-01-29,20,1439,25
2011,2011-01-29,21,1377,24
2011,2011-01-29,22,1312,22
2011,2011-01-29,23,1227,25
2011,2011-01-29,24,1137,23
2011,2011-01-30,1,1079,22
2011,2011-01-30,2,1059,24
2011,2011-01-30,3,1047,23
2011,2011-01-30,4,1042,24
2011,2011-01-30,5,1049,22
2011,2011-01-30,6,1082,23
2011,2011-01-30,7,1145,24
2011,2011-01-30,8,1226,22
2011,2011-01-30,9,1322,24
2011,2011-01-30,10,1385,24
2011,2011-01-30,11,1402,27
2011,2011-01-30,12,1407,28
2011,2011-01-30,13,1403,28
2011,2011-01-30,14,1386,31
2011,2011-01-30,15,1375,31
2011,2011-01-30,16,1363,31
2011,2011-01-30,17,1437,30
2011,2011-01-30,18,1566,29
2011,2011-01-30,19,1557,28
2011,2011-01-30,20,1518,27
2011,2011-01-30,21,1444,24
2011,2011-01-30,22,1343,22
2011,2011-01-30,23,1243,21
2011,2011-01-30,24,1159,21
2011,2011-01-31,1,1106,20
2011,2011-01-31,2,1081,17
2011,2011-01-31,3,1083,17
2011,2011-01-31,4,1091,11
2011,2011-01-31,5,1137,13
2011,2011-01-31,6,1250,12
2011,2011-01-31,7,1462,10
2011,2011-01-31,8,1521,11
2011,2011-01-31,9,1530,9
2011,2011-01-31,10,1500,12
2011,2011-01-31,11,1499,15
2011,2011-01-31,12,1480,16
2011,2011-01-31,13,1468,18
2011,2011-01-31,14,1449,20
2011,2011-01-31,15,1449,22
2011,2011-01-31,16,1439,22
2011,2011-01-31,17,1505,22
2011,2011-01-31,18,1648,15
2011,2011-01-31,19,1654,14
2011,2011-01-31,20,1628,16
2011,2011-01-31,21,1556,10
2011,2011-01-31,22,1444,11
2011,2011-01-31,23,1322,11
2011,2011-01-31,24,1213,7
2011,2011-02-01,1,1156,7
2011,2011-02-01,2,1112,7
2011,2011-02-01,3,1105,8
2011,2011-02-01,4,1113,8
2011,2011-02-01,5,1162,8
2011,2011-02-01,6,1277,7
2011,2011-02-01,7,1478,9
2011,2011-02-01,8,1554,11
2011,2011-02-01,9,1557,11
2011,2011-02-01,10,1534,13
2011,2011-02-01,11,1533,14
2011,2011-02-01,12,1535,12
2011,2011-02-01,13,1533,13
2011,2011-02-01,14,1528,14
2011,2011-02-01,15,1507,15
2011,2011-02-01,16,1492,15
2011,2011-02-01,17,1547,16
2011,2011-02-01,18,1626,16
2011,2011-02-01,19,1613,16
2011,2011-02-01,20,1568,16
2011,2011-02-01,21,1497,17
2011,2011-02-01,22,1383,17
2011,2011-02-01,23,1281,17
2011,2011-02-01,24,1189,18
2011,2011-02-02,1,1134,18
2011,2011-02-02,2,1106,18
2011,2011-02-02,3,1093,18
2011,2011-02-02,4,1093,18
2011,2011-02-02,5,1136,18
2011,2011-02-02,6,1224,17
2011,2011-02-02,7,1339,17
2011,2011-02-02,8,1425,16
2011,2011-02-02,9,1518,16
2011,2011-02-02,10,1560,15
2011,2011-02-02,11,1608,17
2011,2011-02-02,12,1629,16
2011,2011-02-02,13,1598,16
2011,2011-02-02,14,1553,18
2011,2011-02-02,15,1522,18
2011,2011-02-02,16,1496,19
2011,2011-02-02,17,1553,18
2011,2011-02-02,18,1671,17
2011,2011-02-02,19,1648,17
2011,2011-02-02,20,1603,17
2011,2011-02-02,21,1514,16
2011,2011-02-02,22,1391,16
2011,2011-02-02,23,1266,15
2011,2011-02-02,24,1186,15
2011,2011-02-03,1,1143,15
2011,2011-02-03,2,1130,14
2011,2011-02-03,3,1118,13
2011,2011-02-03,4,1124,16
2011,2011-02-03,5,1167,13
2011,2011-02-03,6,1286,12
2011,2011-02-03,7,1457,10
2011,2011-02-03,8,1474,9
2011,2011-02-03,9,1464,10
2011,2011-02-03,10,1459,19
2011,2011-02-03,11,1472,21
2011,2011-02-03,12,1437,21
2011,2011-02-03,13,1423,23
2011,2011-02-03,14,1415,26
2011,2011-02-03,15,1407,27
2011,2011-02-03,16,1413,26
2011,2011-02-03,17,1464,24
2011,2011-02-03,18,1567,23
2011,2011-02-03,19,1591,18
2011,2011-02-03,20,1574,19
2011,2011-02-03,21,1505,15
2011,2011-02-03,22,1416,16
2011,2011-02-03,23,1324,12
2011,2011-02-03,24,1234,14
2011,2011-02-04,1,1172,12
