Year,Date,Hour,Demand,Temperature
2011,2011-01-25,2,3552,7
2011,2011-01-25,3,3489,7
2011,2011-01-25,4,3478,7
2011,2011-01-25,5,3559,7
2011,2011-01-25,6,3812,8
2011,2011-01-25,7,4246,8
2011,2011-01-25,8,4551,9
2011,2011-01-25,9,4633,11
2011,2011-01-25,10,4636,12
2011,2011-01-25,11,4644,15
2011,2011-01-25,12,4627,18
2011,2011-01-25,13,4532,22
2011,2011-01-25,14,4468,26
2011,2011-01-25,15,4370,29
2011,2011-01-25,16,4335,29
2011,2011-01-25,17,4440,29
2011,2011-01-25,18,4818,26
2011,2011-01-25,19,4914,20
2011,2011-01-25,20,4822,18
2011,2011-01-25,21,4658,18
2011,2011-01-25,22,4383,13
2011,2011-01-25,23,4023,15
2011,2011-01-25,24,3674,10
2011,2011-01-26,1,3441,9
2011,2011-01-26,2,3338,9
2011,2011-01-26,3,3300,11
2011,2011-01-26,4,3310,8
2011,2011-01-26,5,3391,11
2011,2011-01-26,6,3670,13
2011,2011-01-26,7,4190,14
2011,2011-01-26,8,4491,15
2011,2011-01-26,9,4540,15
2011,2011-01-26,10,4552,16
2011,2011-01-26,11,4575,19
2011,2011-01-26,12,4538,20
2011,2011-01-26,13,4504,22
2011,2011-01-26,14,4494,26
2011,2011-01-26,15,4458,28
2011,2011-01-26,16,4442,30
2011,2011-01-26,17,4577,30
2011,2011-01-26,18,4955,30
2011,2011-01-26,19,4952,30
2011,2011-01-26,20,4766,30
2011,2011-01-26,21,4531,30
2011,2011-01-26,22,4229,29
2011,2011-01-26,23,3867,29
2011,2011-01-26,24,3524,29
2011,2011-01-27,1,3295,29
2011,2011-01-27,2,3161,28
2011,2011-01-27,3,3108,28
2011,2011-01-27,4,3128,28
2011,2011-01-27,5,3196,27
2011,2011-01-27,6,3376,27
2011,2011-01-27,7,3629,27
2011,2011-01-27,8,3798,29
2011,2011-01-27,9,3935,28
2011,2011-01-27,10,4031,28
2011,2011-01-27,11,4102,31
2011,2011-01-27,12,4190,34
2011,2011-01-27,13,4251,34
2011,2011-01-27,14,4227,34
2011,2011-01-27,15,4182,33
2011,2011-01-27,16,4178,32
2011,2011-01-27,17,4279,32
2011,2011-01-27,18,4674,31
2011,2011-01-27,19,4751,27
2011,2011-01-27,20,4636,26
2011,2011-01-27,21,4458,25
2011,2011-01-27,22,4181,20
2011,2011-01-27,23,3827,18
2011,2011-01-27,24,3509,20
2011,2011-01-28,1,3280,21
2011,2011-01-28,2,3196,20
2011,2011-01-28,3,3165,18
2011,2011-01-28,4,3175,14
2011,2011-01-28,5,3265,11
2011,2011-01-28,6,3536,9
2011,2011-01-28,7,4033,10
2011,2011-01-28,8,4312,12
2011,2011-01-28,9,4388,15
2011,2011-01-28,10,4398,19
2011,2011-01-28,11,4386,21
2011,2011-01-28,12,4319,26
2011,2011-01-28,13,4229,27
2011,2011-01-28,14,4183,29
2011,2011-01-28,15,4100,30
2011,2011-01-28,16,4077,30
2011,2011-01-28,17,4199,30
2011,2011-01-28,18,4501,30
2011,2011-01-28,19,4526,30
2011,2011-01-28,20,4394,30
2011,2011-01-28,21,4238,30
2011,2011-01-28,22,4021,29
2011,2011-01-28,23,3715,29
2011,2011-01-28,24,3425,28
2011,2011-01-29,1,3183,27
2011,2011-01-29,2,3052,27
2011,2011-01-29,3,2976,26
2011,2011-01-29,4,2951,26
2011,2011-01-29,5,2980,25
2011,2011-01-29,6,3083,22
2011,2011-01-29,7,3267,24
2011,2011-01-29,8,3477,25
2011,2011-01-29,9,3724,24
2011,2011-01-29,10,3856,28
2011,2011-01-29,11,3882,31
2011,2011-01-29,12,3849,33
2011,2011-01-29,13,3782,34
2011,2011-01-29,14,3733,35
2011,2011-01-29,15,3683,36
2011,2011-01-29,16,3697,36
2011,2011-01-29,17,3851,34
2011,2011-01-29,18,4194,33
2011,2011-01-29,19,4240,28
2011,2011-01-29,20,4123,28
2011,2011-01-29,21,3998,28
2011,2011-01-29,22,3825,26
2011,2011-01-29,23,3586,23
2011,2011-01-29,24,3344,23
2011,2011-01-30,1,3131,19
2011,2011-01-30,2,3002,16
2011,2011-01-30,3,2935,15
2011,2011-01-30,4,2911,15
2011,2011-01-30,5,2926,15
2011,2011-01-30,6,3013,16
2011,2011-01-30,7,3144,16
2011,2011-01-30,8,3308,18
2011,2011-01-30,9,3543,18
2011,2011-01-30,10,3678,20
2011,2011-01-30,11,3711,24
2011,2011-01-30,12,3697,28
2011,2011-01-30,13,3674,31
2011,2011-01-30,14,3657,32
2011,2011-01-30,15,3629,34
2011,2011-01-30,16,3669,33
2011,2011-01-30,17,3849,33
2011,2011-01-30,18,4260,31
2011,2011-01-30,19,4375,29
2011,2011-01-30,20,4306,28
2011,2011-01-30,21,4158,27
2011,2011-01-30,22,3917,27
2011,2011-01-30,23,3613,25
2011,2011-01-30,24,3330,24
2011,2011-01-31,1,3131,24
2011,2011-01-31,2,3065,21
2011,2011-01-31,3,3044,20
2011,2011-01-31,4,3074,19
2011,2011-01-31,5,3203,19
2011,2011-01-31,6,3524,19
2011,2011-01-31,7,4083,18
2011,2011-01-31,8,4362,17
2011,2011-01-31,9,4371,16
2011,2011-01-31,10,4327,20
2011,2011-01-31,11,4309,21
2011,2011-01-31,12,4242,23
2011,2011-01-31,13,4164,24
2011,2011-01-31,14,4105,26
2011,2011-01-31,15,4045,27
2011,2011-01-31,16,4061,27
2011,2011-01-31,17,4209,27
2011,2011-01-31,18,4625,25
2011,2011-01-31,19,4769,25
2011,2011-01-31,20,4695,21
2011,2011-01-31,21,4552,19
2011,2011-01-31,22,4296,20
2011,2011-01-31,23,3937,19
2011,2011-01-31,24,3578,18
2011,2011-02-01,1,3312,16
2011,2011-02-01,2,3222,18
2011,2011-02-01,3,3171,18
2011,2011-02-01,4,3184,17
2011,2011-02-01,5,3278,17
2011,2011-02-01,6,3540,16
2011,2011-02-01,7,3939,15
2011,2011-02-01,8,4213,15
2011,2011-02-01,9,4383,14
2011,2011-02-01,10,4534,15
2011,2011-02-01,11,4659,16
2011,2011-02-01,12,4728,16
2011,2011-02-01,13,4734,17
2011,2011-02-01,14,4693,18
2011,2011-02-01,15,4612,18
2011,2011-02-01,16,4542,19
2011,2011-02-01,17,4608,19
2011,2011-02-01,18,4916,19
2011,2011-02-01,19,4932,20
2011,2011-02-01,20,4750,20
2011,2011-02-01,21,4544,20
2011,2011-02-01,22,4239,20
2011,2011-02-01,23,3890,20
2011,2011-02-01,24,3580,19
2011,2011-02-02,1,3357,19
2011,2011-02-02,2,3224,19
2011,2011-02-02,3,3176,19
2011,2011-02-02,4,3169,19
2011,2011-02-02,5,3230,19
2011,2011-02-02,6,3412,19
2011,2011-02-02,7,3667,19
2011,2011-02-02,8,3881,20
2011,2011-02-02,9,4108,21
2011,2011-02-02,10,4282,21
2011,2011-02-02,11,4394,23
2011,2011-02-02,12,4449,25
2011,2011-02-02,13,4448,25
2011,2011-02-02,14,4383,25
2011,2011-02-02,15,4331,25
