Year,Date,Hour,Demand,Temperature
2011,2011-01-15,14,1853,24
2011,2011-01-15,15,1833,27
2011,2011-01-15,16,1851,28
2011,2011-01-15,17,1979,29
2011,2011-01-15,18,2136,29
2011,2011-01-15,19,2111,30
2011,2011-01-15,20,2039,32
2011,2011-01-15,21,1967,33
2011,2011-01-15,22,1853,34
2011,2011-01-15,23,1706,34
2011,2011-01-15,24,1556,33
2011,2011-01-16,1,1437,33
2011,2011-01-16,2,1361,31
2011,2011-01-16,3,1322,32
2011,2011-01-16,4,1305,32
2011,2011-01-16,5,1312,32
2011,2011-01-16,6,1348,32
2011,2011-01-16,7,1415,31
2011,2011-01-16,8,1499,29
2011,2011-01-16,9,1611,28
2011,2011-01-16,10,1695,29
2011,2011-01-16,11,1747,30
2011,2011-01-16,12,1767,32
2011,2011-01-16,13,1772,33
2011,2011-01-16,14,1761,34
2011,2011-01-16,15,1759,34
2011,2011-01-16,16,1775,33
2011,2011-01-16,17,1899,32
2011,2011-01-16,18,2043,30
2011,2011-01-16,19,2047,29
2011,2011-01-16,20,1968,26
2011,2011-01-16,21,1941,25
2011,2011-01-16,22,1830,25
2011,2011-01-16,23,1688,23
2011,2011-01-16,24,1559,21
2011,2011-01-17,1,1461,21
2011,2011-01-17,2,1414,20
2011,2011-01-17,3,1400,19
2011,2011-01-17,4,1402,18
2011,2011-01-17,5,1438,18
2011,2011-01-17,6,1538,17
2011,2011-01-17,7,1697,17
2011,2011-01-17,8,1831,17
2011,2011-01-17,9,1918,16
2011,2011-01-17,10,2009,17
2011,2011-01-17,11,2051,17
2011,2011-01-17,12,2052,18
2011,2011-01-17,13,2029,19
2011,2011-01-17,14,2001,20
2011,2011-01-17,15,1981,22
2011,2011-01-17,16,1988,20
2011,2011-01-17,17,2114,21
2011,2011-01-17,18,2343,18
2011,2011-01-17,19,2353,17
2011,2011-01-17,20,2298,17
2011,2011-01-17,21,2201,14
2011,2011-01-17,22,2040,16
2011,2011-01-17,23,1836,18
2011,2011-01-17,24,1651,19
2011,2011-01-18,1,1538,19
2011,2011-01-18,2,1474,19
2011,2011-01-18,3,1444,20
2011,2011-01-18,4,1436,20
2011,2011-01-18,5,1477,20
2011,2011-01-18,6,1611,20
2011,2011-01-18,7,1849,21
2011,2011-01-18,8,1980,22
2011,2011-01-18,9,2000,24
2011,2011-01-18,10,2033,27
2011,2011-01-18,11,2063,29
2011,2011-01-18,12,2075,31
2011,2011-01-18,13,2069,32
2011,2011-01-18,14,2045,33
2011,2011-01-18,15,2020,36
2011,2011-01-18,16,2029,38
2011,2011-01-18,17,2141,38
2011,2011-01-18,18,2275,37
2011,2011-01-18,19,2259,37
2011,2011-01-18,20,2185,37
2011,2011-01-18,21,2066,37
2011,2011-01-18,22,1883,38
2011,2011-01-18,23,1670,38
2011,2011-01-18,24,1494,38
2011,2011-01-19,1,1380,36
2011,2011-01-19,2,1325,35
2011,2011-01-19,3,1302,35
2011,2011-01-19,4,1302,36
2011,2011-01-19,5,1344,36
2011,2011-01-19,6,1478,36
2011,2011-01-19,7,1730,35
2011,2011-01-19,8,1863,35
2011,2011-01-19,9,1877,35
2011,2011-01-19,10,1887,38
2011,2011-01-19,11,1888,39
2011,2011-01-19,12,1896,40
2011,2011-01-19,13,1888,40
2011,2011-01-19,14,1881,40
2011,2011-01-19,15,1867,39
2011,2011-01-19,16,1879,39
2011,2011-01-19,17,2003,39
2011,2011-01-19,18,2170,38
2011,2011-01-19,19,2173,37
2011,2011-01-19,20,2123,37
2011,2011-01-19,21,2035,36
2011,2011-01-19,22,1880,36
2011,2011-01-19,23,1678,35
2011,2011-01-19,24,1504,34
2011,2011-01-20,1,1393,33
2011,2011-01-20,2,1337,33
2011,2011-01-20,3,1313,32
